Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_095.jpg;1.955433;0.1059956;0;1.927754;113.3627;18.24498;0.1707144;88.44148;359.9672
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_161.jpg;5.985629;0.09474012;0;1.92537;113.3624;18.36125;0.218109;88.94335;0.02785006
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_227.jpg;10.05028;0.2979728;0;1.922394;113.3587;18.47693;0.2379417;89.84239;0.1440541
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_294.jpg;10.11716;0.1015715;0;1.922877;113.3484;18.63001;0.2122507;91.50464;0.3675161
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_360.jpg;6.072992;0.1004715;0;1.922029;113.3403;18.74416;0.1658826;92.4202;0.5038891
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_427.jpg;2.092958;0.2994732;0;1.923993;113.3329;18.85839;0.1127637;92.94858;0.5977864
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_494.jpg;0;0.3005075;0;1.935424;113.3249;19.01225;0.06458483;93.07318;0.6411753
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_561.jpg;0;0.09931824;0;1.943009;113.319;19.12816;0.03600425;93.07928;0.6496036
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_627.jpg;0;0.2972423;0;1.94428;113.313;19.24423;0.01026913;93.07898;0.6426528
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_694.jpg;0;0.4957919;0;1.955093;113.3048;19.4007;0.01134721;93.07706;0.6101375
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_761.jpg;0;0.2942527;0;1.971461;113.2986;19.51948;0.03882316;93.07544;0.570094
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_827.jpg;-3.98107;0.2904514;0;1.979266;113.2938;19.63874;0.06978482;92.85895;0.4881639
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_894.jpg;-7.98011;0.4904034;0;1.987462;113.2926;19.79913;0.1270268;91.89594;0.2634951
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_17_962.jpg;-8.012693;0.4920326;0;2.002236;113.2952;19.92102;0.198994;90.86136;0.03138223
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_028.jpg;-4.080301;0.4860101;0;2.023784;113.2978;20.04412;0.2923405;90.08182;359.819
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_094.jpg;-0.08755893;0.6856472;0;2.045058;113.2986;20.21004;0.4052018;89.72514;359.6617
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_160.jpg;0;0.484917;0;2.071211;113.2986;20.33621;0.4934595;89.70087;359.594
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_227.jpg;-2.032103;0.2839769;0;2.092251;113.2989;20.46299;0.5668958;89.66451;359.5468
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_294.jpg;0;0.4835048;0;2.102946;113.2994;20.63276;0.6398218;89.63116;359.5223
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_360.jpg;0;0.6832414;0;2.12128;113.2996;20.7616;0.6982213;89.6395;359.5306
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_428.jpg;2.05125;0.4820955;0;2.154306;113.2993;20.89173;0.748216;89.69806;359.5794
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_495.jpg;1.973768;0.6810986;0;2.175273;113.2985;21.0674;0.8189762;89.86078;359.6743
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_561.jpg;0;0.8855923;0;2.202765;113.298;21.20172;0.8989594;89.9372;359.75
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_627.jpg;0;0.6909322;0;2.248902;113.2976;21.33844;1.001034;89.96351;359.8307
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_694.jpg;0;0.6882492;0;2.273648;113.297;21.52315;1.138471;89.9887;359.9441
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_761.jpg;0;0.8867078;0;2.301652;113.2969;21.66393;1.247681;89.9946;-0.000119679
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_827.jpg;0;0.6866928;0;2.347585;113.2977;21.80646;1.340905;89.97636;-0.001101658
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_894.jpg;0;0.6836781;0;2.373603;113.2987;21.99677;1.335052;89.96014;-0.001270176
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_18_961.jpg;0;0.8852578;0;2.404012;113.2994;22.14115;1.296543;89.94705;-0.0006776985
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_027.jpg;0;0.6833282;0;2.450083;113.3001;22.28791;1.280073;89.93213;-0.0006691155
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_095.jpg;0;0.6852469;0;2.474074;113.3012;22.48602;1.26347;89.91151;-0.0006678759
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_161.jpg;0;0.8875265;0;2.501525;113.302;22.63693;1.265984;89.89594;-0.0007333251
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_228.jpg;0;0.8857756;0;2.552639;113.3029;22.79064;1.294911;89.88027;-0.0007860309
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_294.jpg;0;0.6864673;0;2.586393;113.3042;22.99876;1.339734;89.85857;-0.001179492
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_361.jpg;0;0.6878936;0;2.612258;113.3052;23.15605;1.336396;89.84546;-0.0008655883
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_431.jpg;0;0.6771768;0;2.650436;113.3067;23.36853;1.337203;89.82501;-0.0007541861
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_498.jpg;0;0.4750204;0;2.675155;113.3079;23.52932;1.330098;89.80795;-0.0007124023
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_561.jpg;4.128615;0.2685896;0;2.693274;113.3077;23.69036;1.296075;90.00879;0.01062057
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_628.jpg;6.162958;0.08192957;0;2.695491;113.3049;23.85072;1.217054;90.53207;0.06580628
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_697.jpg;2.178025;0;0;2.689091;113.2994;24.06259;1.036831;91.22153;0.1571873
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_764.jpg;2.255479;0;0;2.680636;113.2944;24.22007;0.8571944;91.63358;0.2373349
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_830.jpg;2.28627;0;0;2.668916;113.2877;24.37643;0.6492067;92.09415;0.338514
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_898.jpg;0;0;0;2.660666;113.2801;24.58384;0.3522712;92.28143;0.4307329
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_19_965.jpg;0;0;0;2.649057;113.2743;24.73876;0.1284336;92.29834;0.4864319
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_031.jpg;0;0;0;2.640213;113.2668;24.94512;359.8654;92.29276;0.5255336
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_098.jpg;0;0;0;2.630816;113.2614;25.10019;359.7228;92.27579;0.5026023
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_165.jpg;0;0;0;2.618094;113.2557;25.2551;359.6038;92.26501;0.4657422
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_232.jpg;-4.020875;0;0;2.608599;113.2506;25.46132;359.4714;91.88931;0.3350007
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_298.jpg;-4.031176;0;0;2.597594;113.2495;25.61559;359.3864;91.29822;0.1724545
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_364.jpg;-0.05965099;0;0;2.585878;113.2478;25.76948;359.3139;90.95459;0.0358966
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_429.jpg;0;0;0;2.577052;113.2452;25.92301;359.2531;90.87726;359.9306
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_496.jpg;0;0;0;2.567005;113.2414;26.12793;359.2374;90.8761;359.8549
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_562.jpg;0;0;0;2.554528;113.2385;26.28142;359.2512;90.88501;359.8198
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_631.jpg;0;0;0;2.545298;113.2351;26.48548;359.2847;90.88879;359.7824
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_698.jpg;2.107346;0;0;2.536535;113.2318;26.63791;359.3102;91.00018;359.7809
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_764.jpg;0;0;0;2.52429;113.2284;26.79006;359.3515;91.09061;359.7984
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_832.jpg;2.018499;0;0;2.515365;113.2236;26.99212;359.4091;91.21872;359.8369
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_900.jpg;0;0;0;2.506491;113.22;27.14296;359.4468;91.28766;359.8653
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_20_966.jpg;0;0;0;2.495138;113.2166;27.29319;359.4794;91.30066;359.8904
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_033.jpg;0;0;0;2.486667;113.2121;27.49257;359.5143;91.30334;359.924
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_099.jpg;0;0;0;2.478232;113.2087;27.6414;359.5338;91.30359;359.9484
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_164.jpg;0;0;0;2.467039;113.2054;27.78963;359.5479;91.30362;359.9716
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_229.jpg;0;0;0;2.458679;113.202;27.93727;359.5566;91.30359;359.9932
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_296.jpg;0;0;0;2.450347;113.1978;28.13332;359.5676;91.2999;0.010745
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_364.jpg;0;0;0;2.441675;113.1946;28.27984;359.58;91.29712;0.01577531
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_429.jpg;2.003747;0;0;2.43064;113.191;28.42575;359.5866;91.33856;0.02895825
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_498.jpg;2.044699;0;0;2.422063;113.1856;28.61955;359.6006;91.48633;0.04709583
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_564.jpg;0;0;0;2.410643;113.1815;28.76424;359.6066;91.55472;0.05589425
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_630.jpg;0;0;0;2.402488;113.1777;28.90843;359.6122;91.56418;0.05327816
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_697.jpg;0;0;0;2.394061;113.1726;29.09992;359.6205;91.56424;0.04383446
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_765.jpg;0;0;0;2.385965;113.1687;29.24286;359.6198;91.56427;0.03754017
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_833.jpg;0;0;0;2.375213;113.1637;29.43269;359.6198;91.56055;0.01929621
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_901.jpg;2.015728;0;0;2.366898;113.159;29.57444;359.6189;91.66483;0.02255264
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_21_968.jpg;1.934551;0;0;2.355921;113.1543;29.7156;359.6126;91.76727;0.02703639
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_033.jpg;2.160558;0;0;2.346582;113.1453;29.90309;359.6165;92.24078;0.07710597
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_101.jpg;6.215331;0;0;2.338308;113.1362;30.04301;359.6245;92.82489;0.153929
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_164.jpg;2.187906;0;0;2.325851;113.1261;30.18248;359.6414;93.38376;0.227825
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_231.jpg;0;0;0;2.318014;113.1145;30.36773;359.6576;93.57098;0.2641519
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_297.jpg;0;0;0;2.310089;113.1061;30.50619;359.6733;93.58401;0.266697
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_365.jpg;0;0;0;2.299532;113.0976;30.64402;359.6805;93.58649;0.2676022
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_434.jpg;0;0;0;2.291696;113.0863;30.82706;359.6898;93.58319;0.2497554
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_499.jpg;0;0;0;2.283827;113.0778;30.96368;359.6903;93.58279;0.2325048
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_568.jpg;0;0;0;2.273571;113.0694;31.09979;359.6877;93.5809;0.2080237
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_634.jpg;0;0;0;2.265701;113.0582;31.28051;359.6826;93.57919;0.1679636
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_701.jpg;0;0;0;2.258057;113.0498;31.41539;359.6721;93.57913;0.1378188
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_768.jpg;0;0;0;2.247894;113.0413;31.54973;359.657;93.57919;0.1076839
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_835.jpg;0;0;0;2.240081;113.0303;31.72827;359.6443;93.57559;0.05629692
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_901.jpg;0;0;0;2.232491;113.0219;31.86156;359.6301;93.57538;0.02260648
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_22_968.jpg;0;0;0;2.222404;113.0136;31.99435;359.6131;93.57538;359.9916
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_034.jpg;0;0;0;2.214718;113.0023;32.17089;359.6035;93.58109;359.9712
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_101.jpg;0;0;0;2.206985;112.994;32.30276;359.5956;93.58179;359.9565
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_168.jpg;0;0;0;2.196693;112.9855;32.43436;359.5991;93.58676;359.9579
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_236.jpg;0;0;0;2.189224;112.9745;32.60902;359.5969;93.58746;359.955
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_301.jpg;0;0;0;2.181792;112.9662;32.73957;359.6006;93.59125;359.9636
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_368.jpg;0;0;0;2.171639;112.958;32.86966;359.6039;93.59229;359.9717
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_435.jpg;0;0;0;2.16427;112.9472;33.04235;359.6028;93.59247;359.9816
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_501.jpg;0;0;0;2.156927;112.939;33.17141;359.606;93.59561;-0.00305181
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_568.jpg;0;0;0;2.146912;112.9309;33.30002;359.6091;93.59656;0.01117111
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_635.jpg;0;0;0;2.139627;112.9203;33.47083;359.6125;93.59418;0.02141224
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_702.jpg;0;0;0;2.132094;112.9123;33.59847;359.6191;93.59229;0.0224743
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_768.jpg;0;0;0;2.12245;112.9044;33.72561;359.6216;93.59201;0.02403783
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_835.jpg;0;0;0;2.115255;112.8939;33.8945;359.6269;93.58881;0.01696926
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_903.jpg;0;0;0;2.107834;112.886;34.02065;359.6311;93.58789;0.009906763
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_23_968.jpg;0;0;0;2.098315;112.8781;34.14631;359.6313;93.58777;0.003649792
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_035.jpg;0;0;0;2.091202;112.8676;34.31316;359.6307;93.58902;-0.0009849784
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_102.jpg;0;0;0;2.083859;112.8597;34.43786;359.6339;93.59018;-0.0002859033
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_171.jpg;0;0;0;2.074437;112.8493;34.60337;359.6323;93.59036;-0.0003093225
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_236.jpg;0;0;0;2.067404;112.8416;34.72707;359.6354;93.59033;-0.0003885558
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_303.jpg;0;0;0;2.060137;112.8339;34.85035;359.6377;93.59039;7.749986E-05
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_369.jpg;0;0;0;2.050829;112.8261;34.97313;359.6363;93.59039;0.0004746384
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_433.jpg;0;0.09419568;0;2.043775;112.8159;35.13639;359.6429;93.58966;-0.001072852
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_499.jpg;0;0.2923408;0;2.041776;112.8082;35.25916;359.6645;93.5896;-0.001754211
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_566.jpg;0;0.2880833;0;2.054197;112.8005;35.38302;359.7143;93.5896;-0.002319914
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_634.jpg;0;0.09078065;0;2.059041;112.7901;35.54881;359.797;93.5896;-0.002919244
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_700.jpg;0;0;0;2.056284;112.7823;35.67271;359.8484;93.5896;-0.003254212
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_767.jpg;0;0;0;2.047169;112.7746;35.79592;359.8839;93.5896;-0.003492881
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_834.jpg;0;0;0;2.040374;112.7643;35.95916;359.9082;93.5896;-0.003669064
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_900.jpg;0;0;0;2.0336;112.7567;36.08084;359.9107;93.5896;-0.003701974
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_24_967.jpg;0;0;0;2.024591;112.7491;36.20192;359.9013;93.5896;-0.00365728
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_037.jpg;0;0.103447;0;2.017846;112.739;36.36257;359.8758;93.58957;-0.003490757
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_103.jpg;0;0.306264;0;2.016697;112.7314;36.48334;359.8672;93.58957;-0.003297417
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_167.jpg;0;0.3052087;0;2.030334;112.7238;36.60522;359.886;93.58957;-0.00305503
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_233.jpg;0;0.1146564;0;2.036301;112.7135;36.76851;359.9286;93.58957;-0.00267257
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_301.jpg;0;0;0;2.034312;112.7059;36.89061;359.951;93.58957;-0.002352805
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_370.jpg;0;0;0;2.025774;112.6983;37.01204;359.9582;93.58957;-0.002014387
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_437.jpg;0;0;0;2.019064;112.6882;37.17296;359.9467;93.58957;-0.001550249
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_504.jpg;0;0;0;2.012363;112.6806;37.29295;359.9247;93.58957;-0.001201342
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_570.jpg;0;0;0;2.003426;112.6731;37.41242;359.8963;93.59079;0.002335451
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_636.jpg;0;0.1007024;0;1.996603;112.6632;37.57115;359.8581;93.58884;-0.0006494715
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_702.jpg;0;0.2931876;0;1.995215;112.6557;37.69053;359.8445;93.58807;-0.004059812
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_768.jpg;0;0.2949175;0;2.008134;112.6482;37.811;359.8586;93.58798;359.9933
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_835.jpg;0;0.09473313;0;2.013498;112.6381;37.97235;359.895;93.58798;359.9904
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_903.jpg;0;0;0;2.011064;112.6305;38.09297;359.9134;93.58795;359.9887
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_25_971.jpg;0;0;0;2.002159;112.6205;38.2528;359.917;93.58795;359.987
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_037.jpg;0;0;0;1.995506;112.613;38.37197;359.9059;93.58795;359.9861
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_105.jpg;0;0;0;1.986591;112.6055;38.49063;359.8889;93.5892;359.9894
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_171.jpg;0;0;0;1.979943;112.5956;38.64808;359.8575;93.59094;-0.003191076
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_238.jpg;0;0.1905649;0;1.974073;112.5882;38.766;359.8385;93.59094;0.0009976313
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_305.jpg;0;0.3975248;0;1.980357;112.5807;38.88465;359.8409;93.59091;0.004668637
C:\RoboticsND\My_repo\RoboND-Rover-Project\my_dataset\IMG\robocam_2017_06_07_12_23_26_368.jpg;0;0.1894298;0;1.98992;112.5732;39.00423;359.8659;93.59088;0.00792871
